trade_id,trade_date,settle_date,security_id,side,quantity,price,counterparty,book
T105432,2026-04-18,2026-04-27,BAC,SELL,7554,419.74,JP Morgan,EQ-LDN
T105433,2026-04-22,2026-04-27,TSLA,BUY,1407,152.28,JP Morgan,EQ-NY
T105434,2026-04-20,2026-04-28,VOD.L,SELL,6734,297.18,Barclays,EQ-LDN
T105435,2026-04-20,2026-04-28,JPM,SELL,1824,106.46,Barclays,EQ-HK
T105436,2026-04-24,2026-04-27,GS,SELL,5770,436.83,Morgan Stanley,EQ-HK
T105437,2026-04-20,2026-04-26,GS,SELL,4790,361.44,JP Morgan,EQ-LDN
T105439,2026-04-18,2026-04-26,GOOG,SELL,1041,372.08,JP Morgan,EQ-HK
T105440,2026-04-17,2026-04-26,JPM,SELL,7192,87.31,JP Morgan,EQ-HK
T105441,2026-04-21,2026-04-26,MSFT,SELL,5395,397.5,Citi,EQ-HK
T105442,2026-04-22,2026-04-27,BAC,BUY,7788,270.66,UBS,EQ-NY
T105443,2026-04-20,2026-04-26,MSFT,SELL,3161,104.08,UBS,EQ-LDN
T105444,2026-04-22,2026-04-27,AMZN,SELL,9576,297.72,Barclays,EQ-HK
T105445,2026-04-17,2026-04-26,GOOG,SELL,8687,140.39,Citi,EQ-NY
T105446,2026-04-22,2026-04-26,VOD.L,SELL,3863,352.75,Morgan Stanley,EQ-HK
T105447,2026-04-17,2026-04-27,MSFT,SELL,7794,368.88,Morgan Stanley,EQ-NY
T105448,2026-04-20,2026-04-28,BAC,SELL,9382,392.38,JP Morgan,EQ-LDN
T105449,2026-04-17,2026-04-28,BAC,SELL,2988,452.69,Citi,EQ-NY
T105450,2026-04-20,2026-04-27,BAC,BUY,4543,344.72,Goldman Sachs,EQ-LDN
T105451,2026-04-24,2026-04-27,AAPL,BUY,4106,271.3,UBS,EQ-NY
T105452,2026-04-24,2026-04-28,GS,SELL,1186,434.4,Goldman Sachs,EQ-NY
T105453,2026-04-17,2026-04-28,MSFT,SELL,6599,454.93,Citi,EQ-HK
T105454,2026-04-24,2026-04-28,AMZN,BUY,1404,401.79,UBS,EQ-HK
T105455,2026-04-21,2026-04-27,MSFT,BUY,6610,474.09,Citi,EQ-NY
T105456,2026-04-21,2026-04-26,AMZN,BUY,1114,490.75,Citi,EQ-NY
T105457,2026-04-24,2026-04-27,BAC,BUY,8512,163.09,JP Morgan,EQ-NY
T105458,2026-04-24,2026-04-28,JPM,SELL,5948,132.66,Morgan Stanley,EQ-LDN
T105459,2026-04-19,2026-04-26,AMZN,SELL,9418,251.87,Citi,EQ-NY
T105460,2026-04-19,2026-04-27,GOOG,SELL,8764,498.62,JP Morgan,EQ-LDN
T105461,2026-04-20,2026-04-28,GS,SELL,5220,89.81,UBS,EQ-LDN
T105462,2026-04-17,2026-04-27,GS,SELL,515,370.4,Citi,EQ-LDN
T105463,2026-04-23,2026-04-26,AAPL,BUY,1968,432.88,Morgan Stanley,EQ-LDN
T105464,2026-04-23,2026-04-28,HSBA.L,BUY,4212,498.4,Goldman Sachs,EQ-LDN
T105465,2026-04-24,2026-04-27,MSFT,BUY,1633,328.87,Goldman Sachs,EQ-LDN
T105466,2026-04-22,2026-04-26,TSLA,BUY,8022,222.1452,Barclays,EQ-LDN
T105467,2026-04-24,2026-04-26,AAPL,BUY,1562,124.92,Goldman Sachs,EQ-NY
T105468,2026-04-19,2026-04-27,TSLA,SELL,7798,491.79,Barclays,EQ-LDN
T105469,2026-04-20,2026-04-26,HSBA.L,BUY,1965,465.89,Morgan Stanley,EQ-NY
T105470,2026-04-24,2026-04-28,GS,BUY,4109,412.03,JP Morgan,EQ-NY
T105471,2026-04-18,2026-04-26,GOOG,SELL,8073,474.7,Citi,EQ-LDN
T105472,2026-04-22,2026-04-27,BAC,SELL,7810,77.38,Citi,EQ-NY
T105473,2026-04-18,2026-04-28,BAC,SELL,8763,334.17,JP Morgan,EQ-NY
T105474,2026-04-20,2026-04-26,AMZN,SELL,3277,173.66,Citi,EQ-LDN
T105475,2026-04-20,2026-04-26,AAPL,SELL,2965,394.52,Morgan Stanley,EQ-NY
T105476,2026-04-21,2026-04-28,HSBA.L,BUY,3297,93.07,Citi,EQ-NY
T105477,2026-04-25,2026-04-28,GOOG,SELL,2561,166.42,Citi,EQ-HK
T105478,2026-04-18,2026-04-26,BAC,SELL,7882,432.61,Morgan Stanley,EQ-HK
T105479,2026-04-21,2026-04-28,AMZN,BUY,3681,387.25,UBS,EQ-LDN
T105480,2026-04-19,2026-04-27,MSFT,BUY,8792,496.41,Goldman Sachs,EQ-LDN
T105481,2026-04-26,2026-04-26,GS,SELL,8094,339.79,Goldman Sachs,EQ-LDN
T105482,2026-04-22,2026-04-27,MSFT,SELL,220,186.38,Goldman Sachs,EQ-LDN
T105483,2026-04-26,2026-04-26,GS,BUY,1875,296.55,Barclays,EQ-LDN
T105484,2026-04-17,2026-04-27,MSFT,SELL,706,474.78,Goldman Sachs,EQ-HK
T105485,2026-04-19,2026-04-27,AMZN,SELL,8229,343.29,Citi,EQ-HK
T105486,2026-04-19,2026-04-28,GOOG,SELL,7475,446.67,Citi,EQ-NY
T105487,2026-04-26,2026-04-26,AAPL,SELL,919,60.3,UBS,EQ-HK
T105488,2026-04-18,2026-04-28,GS,SELL,883,216.3,JP Morgan,EQ-LDN
T105489,2026-04-25,2026-04-28,HSBA.L,BUY,1946,470.89,JP Morgan,EQ-HK
T105490,2026-04-18,2026-04-26,TSLA,BUY,7660,67.68,Citi,EQ-NY
T105491,2026-04-26,2026-04-27,GOOG,SELL,491,283.6,Barclays,EQ-LDN
T105492,2026-04-17,2026-04-26,GOOG,SELL,7980,205.94,UBS,EQ-LDN
T105493,2026-04-18,2026-04-26,AMZN,BUY,1232,340.79,Morgan Stanley,EQ-NY
T105494,2026-04-23,2026-04-26,TSLA,BUY,4545,123.0,Citi,EQ-HK
T105495,2026-04-18,2026-04-28,VOD.L,BUY,5418,343.99,JP Morgan,EQ-NY
T105496,2026-04-20,2026-04-26,GOOG,SELL,5662,496.33,UBS,EQ-LDN
T105497,2026-04-21,2026-04-26,HSBA.L,BUY,4539,172.02,Morgan Stanley,EQ-LDN
T105498,2026-04-22,2026-04-26,GOOG,SELL,776,257.64,Barclays,EQ-HK
T105499,2026-04-18,2026-04-27,JPM,SELL,6351,63.36,Citi,EQ-NY
T105500,2026-04-25,2026-04-27,GS,SELL,694,245.32,Goldman Sachs,EQ-HK
T105501,2026-04-25,2026-04-27,BAC,SELL,3424,232.7,Citi,EQ-LDN
T105502,2026-04-18,2026-04-27,GOOG,SELL,6268,304.12,UBS,EQ-NY
T105503,2026-04-24,2026-04-28,GOOG,BUY,6526,165.55,Citi,EQ-NY
T105504,2026-04-19,2026-04-28,AMZN,BUY,7830,197.89,JP Morgan,EQ-HK
T105505,2026-04-18,2026-04-26,HSBA.L,BUY,3034,324.45,Barclays,EQ-LDN
T105506,2026-04-19,2026-04-28,AMZN,BUY,5133,458.81,Citi,EQ-NY
T105507,2026-04-23,2026-04-27,AAPL,SELL,6863,155.84,UBS,EQ-HK
T105508,2026-04-26,2026-04-26,GS,BUY,6186,354.86,Barclays,EQ-LDN
T105509,2026-04-23,2026-04-26,HSBA.L,BUY,4433,285.75,Morgan Stanley,EQ-LDN
T105510,2026-04-18,2026-04-27,AMZN,BUY,939,97.07,UBS,EQ-LDN
T105511,2026-04-25,2026-04-27,TSLA,BUY,2610,304.44,Citi,EQ-HK
T105512,2026-04-24,2026-04-27,TSLA,BUY,4787,368.96,Citi,EQ-LDN
T105513,2026-04-17,2026-04-28,GOOG,BUY,2987,319.21,Goldman Sachs,EQ-HK
T105514,2026-04-19,2026-04-26,BAC,SELL,3143,96.99,Morgan Stanley,EQ-LDN
T105515,2026-04-21,2026-04-27,AMZN,SELL,1731,434.54,Goldman Sachs,EQ-HK
T105516,2026-04-19,2026-04-26,AAPL,BUY,1505,68.45,Barclays,EQ-HK
T105517,2026-04-20,2026-04-26,AMZN,SELL,7732,156.2,Goldman Sachs,EQ-NY
T105518,2026-04-22,2026-04-28,AMZN,SELL,6215,328.7053,Morgan Stanley,EQ-HK
T105519,2026-04-18,2026-04-26,JPM,SELL,6595,148.11,Morgan Stanley,EQ-NY
T105520,2026-04-23,2026-04-27,BAC,SELL,2589,95.81,Morgan Stanley,EQ-LDN
T105521,2026-04-21,2026-04-27,AMZN,SELL,4590,280.36,Citi,EQ-LDN
T105522,2026-04-25,2026-04-26,MSFT,BUY,105,375.11,Barclays,EQ-HK
T105523,2026-04-25,2026-04-26,MSFT,SELL,2681,234.84,JP Morgan,EQ-LDN
T105524,2026-04-25,2026-04-28,GOOG,SELL,8511,364.31,Barclays,EQ-LDN
T105525,2026-04-17,2026-04-27,AAPL,BUY,8303,437.29,Morgan Stanley,EQ-HK
T105526,2026-04-20,2026-04-27,BAC,SELL,2942,481.46,Barclays,EQ-LDN
T105527,2026-04-25,2026-04-26,AAPL,SELL,5604,154.97,UBS,EQ-LDN
T105528,2026-04-25,2026-04-26,TSLA,BUY,6947,322.41,UBS,EQ-LDN
T105529,2026-04-18,2026-04-26,HSBA.L,SELL,8749,170.09,JP Morgan,EQ-NY
T105530,2026-04-20,2026-04-27,BAC,BUY,8458,441.91,Barclays,EQ-LDN
T105531,2026-04-24,2026-04-26,JPM,SELL,7383,450.63,Citi,EQ-HK
T105532,2026-04-24,2026-04-28,BAC,SELL,2073,194.97,Barclays,EQ-HK
T105533,2026-04-20,2026-04-28,AMZN,BUY,2295,340.4,UBS,EQ-LDN
T105534,2026-04-22,2026-04-26,GS,SELL,7674,449.45,Morgan Stanley,EQ-HK
T105535,2026-04-17,2026-04-28,JPM,BUY,8243,278.76,Goldman Sachs,EQ-HK
T105536,2026-04-21,2026-04-28,GOOG,SELL,7652,374.21,Morgan Stanley,EQ-HK
T105537,2026-04-19,2026-04-28,AAPL,SELL,3928,410.38,JP Morgan,EQ-HK
T105538,2026-04-18,2026-04-28,MSFT,SELL,5185,442.35,Goldman Sachs,EQ-LDN
T105539,2026-04-26,2026-04-28,JPM,SELL,4837,281.84,Morgan Stanley,EQ-HK
T105540,2026-04-24,2026-04-27,GOOG,BUY,339,473.82,Barclays,EQ-NY
T105541,2026-04-20,2026-04-26,TSLA,SELL,9208,333.03,Citi,EQ-NY
T105542,2026-04-21,2026-04-28,BAC,SELL,3052,118.28,Barclays,EQ-NY
T105543,2026-04-20,2026-04-26,BAC,BUY,955,325.61,UBS,EQ-LDN
T105544,2026-04-19,2026-04-28,MSFT,BUY,3338,184.31,Barclays,EQ-HK
T105545,2026-04-21,2026-04-27,GS,BUY,653,217.44,Barclays,EQ-LDN
T105546,2026-04-24,2026-04-27,AAPL,SELL,8234,413.99,JP Morgan,EQ-HK
T105547,2026-04-25,2026-04-28,HSBA.L,BUY,9520,488.01,Citi,EQ-HK
T105548,2026-04-20,2026-04-28,BAC,BUY,8486,441.43,Goldman Sachs,EQ-HK
T105549,2026-04-26,2026-04-28,HSBA.L,BUY,7438,196.61,Morgan Stanley,EQ-HK
T105550,2026-04-24,2026-04-27,AAPL,BUY,6094,254.15,Morgan Stanley,EQ-HK
T105551,2026-04-23,2026-04-27,TSLA,SELL,9717,492.57,JP Morgan,EQ-LDN
T105552,2026-04-26,2026-04-26,TSLA,SELL,2793,465.59,Goldman Sachs,EQ-LDN
T105553,2026-04-22,2026-04-27,HSBA.L,SELL,2071,489.63,Barclays,EQ-NY
T105554,2026-04-17,2026-04-28,MSFT,BUY,5502,244.81,Citi,EQ-LDN
T105555,2026-04-24,2026-04-26,HSBA.L,BUY,8791,410.25,JP Morgan,EQ-NY
T105556,2026-04-25,2026-04-27,AMZN,BUY,4214,442.05,Barclays,EQ-NY
T105557,2026-04-24,2026-04-27,GOOG,SELL,3873,69.92,Morgan Stanley,EQ-HK
T105558,2026-04-19,2026-04-28,JPM,BUY,3747,169.74,JP Morgan,EQ-LDN
T105559,2026-04-21,2026-04-26,MSFT,BUY,8009,447.57,Citi,EQ-LDN
T105560,2026-04-20,2026-04-27,GOOG,SELL,2966,224.93,JP Morgan,EQ-HK
T105561,2026-04-21,2026-04-27,BAC,SELL,786,175.38,JP Morgan,EQ-HK
T105562,2026-04-21,2026-04-28,AAPL,SELL,2167,172.71,Morgan Stanley,EQ-NY
T105563,2026-04-24,2026-04-26,TSLA,SELL,6007,218.93,Citi,EQ-LDN
T105564,2026-04-19,2026-04-26,AAPL,SELL,547,159.78,Morgan Stanley,EQ-LDN
T105565,2026-04-20,2026-04-26,MSFT,BUY,9416,51.51,UBS,EQ-NY
T105566,2026-04-20,2026-04-26,VOD.L,BUY,393,127.67,Citi,EQ-NY
T105567,2026-04-21,2026-04-28,HSBA.L,BUY,4260,447.16,Morgan Stanley,EQ-NY
T105568,2026-04-22,2026-04-27,AMZN,SELL,2646,84.04,Citi,EQ-HK
T105569,2026-04-17,2026-04-27,GOOG,SELL,8367,235.85,Morgan Stanley,EQ-NY
T105570,2026-04-19,2026-04-26,GOOG,SELL,7144,255.42,Barclays,EQ-NY
T105571,2026-04-22,2026-04-26,GS,SELL,3875,400.17,Morgan Stanley,EQ-HK
T105572,2026-04-18,2026-04-26,TSLA,BUY,9591,163.67,Citi,EQ-NY
T105573,2026-04-18,2026-04-27,GOOG,BUY,4278,189.34,Goldman Sachs,EQ-NY
T105574,2026-04-26,2026-04-27,MSFT,BUY,3634,56.42,Barclays,EQ-LDN
T105575,2026-04-21,2026-04-26,JPM,BUY,2153,456.27,Citi,EQ-NY
T105576,2026-04-20,2026-04-28,VOD.L,BUY,7212,358.5,Citi,EQ-NY
T105577,2026-04-24,2026-04-27,GOOG,BUY,1799,168.28,Citi,EQ-HK
T105578,2026-04-20,2026-04-27,JPM,BUY,2618,449.38,UBS,EQ-NY
T105579,2026-04-20,2026-04-26,GOOG,BUY,5668,88.96,Goldman Sachs,EQ-LDN
T105580,2026-04-25,2026-04-28,MSFT,SELL,6932,215.78,UBS,EQ-LDN
T105581,2026-04-20,2026-04-26,JPM,BUY,8661,303.62,JP Morgan,EQ-HK
T105582,2026-04-26,2026-04-26,BAC,BUY,3839,277.48,JP Morgan,EQ-LDN
T105583,2026-04-22,2026-04-28,GOOG,SELL,4473,344.71,JP Morgan,EQ-HK
T105584,2026-04-18,2026-04-28,BAC,SELL,439,183.92,Morgan Stanley,EQ-LDN
T105585,2026-04-20,2026-04-28,GS,BUY,2962,391.03,Morgan Stanley,EQ-LDN
T105586,2026-04-20,2026-04-27,TSLA,BUY,713,232.45,Barclays,EQ-NY
T105587,2026-04-25,2026-04-26,MSFT,SELL,1203,106.38,Goldman Sachs,EQ-HK
T105588,2026-04-19,2026-04-27,AMZN,SELL,9084,383.18,Goldman Sachs,EQ-NY
T105589,2026-04-24,2026-04-28,MSFT,SELL,6846,460.37,Citi,EQ-HK
T105590,2026-04-19,2026-04-27,HSBA.L,BUY,8358,213.99,JP Morgan,EQ-NY
T105591,2026-04-24,2026-04-28,AMZN,SELL,4611,315.34,JP Morgan,EQ-LDN
T105592,2026-04-17,2026-04-28,HSBA.L,BUY,7412,359.52,Citi,EQ-NY
T105593,2026-04-20,2026-04-26,JPM,SELL,5505,424.19,Morgan Stanley,EQ-LDN
T105594,2026-04-25,2026-04-26,GS,BUY,670,139.1,UBS,EQ-HK
T105595,2026-04-23,2026-04-26,JPM,SELL,8831,306.49,Citi,EQ-HK
T105596,2026-04-21,2026-04-27,GOOG,BUY,5456,383.16,Goldman Sachs,EQ-LDN
T105597,2026-04-18,2026-04-26,TSLA,SELL,216,139.61,Goldman Sachs,EQ-NY
T105598,2026-04-22,2026-04-28,MSFT,SELL,7324,262.62,UBS,EQ-LDN
T105599,2026-04-18,2026-04-26,AAPL,BUY,3131,258.96,Goldman Sachs,EQ-NY
T105600,2026-04-22,2026-04-27,MSFT,BUY,3556,427.71,Goldman Sachs,EQ-LDN
T105601,2026-04-17,2026-04-26,MSFT,BUY,3151,399.79,Morgan Stanley,EQ-LDN
T105602,2026-04-19,2026-04-26,AMZN,SELL,9926,154.37,Goldman Sachs,EQ-HK
T105603,2026-04-26,2026-04-26,VOD.L,SELL,8533,154.83,JP Morgan,EQ-NY
T105604,2026-04-20,2026-04-27,AAPL,SELL,8756,375.51,JP Morgan,EQ-NY
T105605,2026-04-23,2026-04-28,GOOG,SELL,7907,382.83,Barclays,EQ-LDN
T105606,2026-04-22,2026-04-28,HSBA.L,SELL,7402,130.5,Morgan Stanley,EQ-NY
T105607,2026-04-21,2026-04-28,BAC,BUY,1978,235.03,Morgan Stanley,EQ-LDN
T105608,2026-04-22,2026-04-26,HSBA.L,BUY,4981,421.6,JP Morgan,EQ-LDN
T105609,2026-04-26,2026-04-26,TSLA,SELL,4736,85.74,Morgan Stanley,EQ-NY
T105610,2026-04-18,2026-04-27,GS,SELL,2634,218.25,Morgan Stanley,EQ-NY
T105611,2026-04-25,2026-04-28,TSLA,BUY,3909,340.04,Barclays,EQ-LDN
T105612,2026-04-18,2026-04-26,GS,SELL,8863,396.99,UBS,EQ-NY
T105613,2026-04-17,2026-04-26,MSFT,BUY,5705,343.7,Citi,EQ-NY
T105614,2026-04-25,2026-04-26,AMZN,BUY,7833,228.88,Goldman Sachs,EQ-NY
T105615,2026-04-18,2026-04-27,GOOG,BUY,3741,496.38,Barclays,EQ-NY
T105616,2026-04-21,2026-04-28,VOD.L,BUY,756,68.69,UBS,EQ-HK
T105617,2026-04-18,2026-04-27,TSLA,BUY,3251,272.64,Goldman Sachs,EQ-HK
T105618,2026-04-21,2026-04-28,AMZN,SELL,9240,279.52,JP Morgan,EQ-LDN
T105619,2026-04-21,2026-04-28,HSBA.L,BUY,4210,157.91,UBS,EQ-LDN
T105620,2026-04-25,2026-04-26,VOD.L,SELL,7307,301.42,Goldman Sachs,EQ-HK
T105622,2026-04-24,2026-04-26,MSFT,SELL,8996,249.54,Goldman Sachs,EQ-HK
T105623,2026-04-20,2026-04-26,AAPL,BUY,4592,244.24,Morgan Stanley,EQ-LDN
T105624,2026-04-22,2026-04-26,AAPL,SELL,8969,397.91,Citi,EQ-NY
T105625,2026-04-24,2026-04-28,BAC,SELL,8502,474.17,Goldman Sachs,EQ-NY
T105626,2026-04-26,2026-04-26,MSFT,BUY,4594,141.28,JP Morgan,EQ-HK
T105627,2026-04-19,2026-04-26,BAC,BUY,1496,496.18,Barclays,EQ-HK
T105628,2026-04-24,2026-04-27,AAPL,BUY,3560,473.14,UBS,EQ-HK
T105629,2026-04-25,2026-04-27,GOOG,SELL,4453,100.69,Goldman Sachs,EQ-HK
T105630,2026-04-26,2026-04-28,HSBA.L,BUY,2262,460.56,Barclays,EQ-NY
T105631,2026-04-23,2026-04-28,GOOG,BUY,7776,304.06,JP Morgan,EQ-NY
T105632,2026-04-19,2026-04-27,AMZN,SELL,4644,445.53,Citi,EQ-HK
T105633,2026-04-24,2026-04-27,HSBA.L,BUY,3248,475.54,UBS,EQ-HK
T105634,2026-04-26,2026-04-26,AAPL,BUY,927,436.51,Goldman Sachs,EQ-LDN
T105635,2026-04-23,2026-04-26,BAC,SELL,2755,231.29,JP Morgan,EQ-NY
T105636,2026-04-18,2026-04-28,MSFT,BUY,6811,336.54,Morgan Stanley,EQ-NY
T105637,2026-04-26,2026-04-27,MSFT,SELL,8791,259.15,Barclays,EQ-HK
T105638,2026-04-25,2026-04-28,GS,BUY,9353,214.9,Barclays,EQ-LDN
T105639,2026-04-18,2026-04-26,VOD.L,SELL,7964,162.82,Goldman Sachs,EQ-NY
T105640,2026-04-25,2026-04-28,JPM,SELL,8387,248.68,JP Morgan,EQ-LDN
T105641,2026-04-24,2026-04-28,AAPL,BUY,5270,412.69,UBS,EQ-LDN
T105642,2026-04-20,2026-04-28,AAPL,SELL,3596,429.81,UBS,EQ-NY
T105643,2026-04-24,2026-04-26,BAC,BUY,6194,481.1,UBS,EQ-NY
T105644,2026-04-18,2026-04-28,GS,SELL,4322,180.78,UBS,EQ-LDN
T105645,2026-04-21,2026-04-26,TSLA,SELL,9418,342.68,Goldman Sachs,EQ-LDN
T105646,2026-04-24,2026-04-27,VOD.L,BUY,2089,362.2,Goldman Sachs,EQ-NY
T105647,2026-04-18,2026-04-28,GOOG,BUY,6679,136.1,Barclays,EQ-HK
T105648,2026-04-26,2026-04-28,GOOG,BUY,5604,215.1,JP Morgan,EQ-LDN
T105649,2026-04-17,2026-04-26,TSLA,SELL,4280,204.02,Morgan Stanley,EQ-NY
T105650,2026-04-24,2026-04-28,GS,BUY,1482,493.66,Goldman Sachs,EQ-LDN
T105651,2026-04-26,2026-04-26,VOD.L,SELL,4267,481.27,UBS,EQ-NY
T105652,2026-04-25,2026-04-28,AAPL,SELL,3266,419.8,Morgan Stanley,EQ-LDN
T105653,2026-04-19,2026-04-27,MSFT,BUY,2735,262.78,Barclays,EQ-LDN
T105654,2026-04-20,2026-04-27,AAPL,SELL,5645,168.83,UBS,EQ-HK
T105655,2026-04-25,2026-04-27,GOOG,BUY,10253,462.18,Citi,EQ-LDN
T105656,2026-04-25,2026-04-28,HSBA.L,SELL,5309,170.62,JP Morgan,EQ-LDN
T105657,2026-04-18,2026-04-28,BAC,BUY,9910,286.2943,Morgan Stanley,EQ-LDN
T105658,2026-04-21,2026-04-27,BAC,SELL,9527,160.28,Barclays,EQ-NY
T105659,2026-04-22,2026-04-27,JPM,SELL,5482,487.07,Goldman Sachs,EQ-NY
T105660,2026-04-17,2026-04-26,AMZN,BUY,4083,68.79,JP Morgan,EQ-NY
T105661,2026-04-21,2026-04-26,GOOG,SELL,1505,128.46,UBS,EQ-NY
T105662,2026-04-18,2026-04-27,GS,SELL,7837,394.27,Morgan Stanley,EQ-LDN
T105663,2026-04-20,2026-04-27,BAC,SELL,6300,118.15,Barclays,EQ-HK
T105664,2026-04-17,2026-04-28,HSBA.L,SELL,5842,490.71,Morgan Stanley,EQ-LDN
T105665,2026-04-17,2026-04-27,AAPL,SELL,6811,194.61,JP Morgan,EQ-LDN
T105666,2026-04-18,2026-04-26,JPM,BUY,9839,463.39,Goldman Sachs,EQ-HK
T105667,2026-04-23,2026-04-26,MSFT,BUY,1984,348.03,Goldman Sachs,EQ-HK
T105668,2026-04-25,2026-04-26,GOOG,SELL,5272,335.35,Citi,EQ-HK
T105669,2026-04-19,2026-04-26,AMZN,BUY,2284,461.92,JP Morgan,EQ-HK
T105670,2026-04-23,2026-04-26,GS,BUY,6417,280.98,UBS,EQ-HK
T105671,2026-04-18,2026-04-26,JPM,SELL,7103,230.35,Morgan Stanley,EQ-HK
T105672,2026-04-23,2026-04-27,MSFT,BUY,8510,147.93,UBS,EQ-NY
T105673,2026-04-19,2026-04-26,AMZN,SELL,7530,115.04,Barclays,EQ-HK
T105674,2026-04-18,2026-04-26,AMZN,BUY,4450,406.3,UBS,EQ-HK
T105675,2026-04-18,2026-04-26,JPM,SELL,9103,107.57,Citi,EQ-HK
T105676,2026-04-17,2026-04-26,AAPL,SELL,8561,227.31,JP Morgan,EQ-HK
T105677,2026-04-23,2026-04-27,GS,SELL,6467,234.15,Citi,EQ-HK
T105678,2026-04-26,2026-04-28,TSLA,SELL,4799,349.02,Goldman Sachs,EQ-NY
T105679,2026-04-24,2026-04-28,AMZN,BUY,9478,175.33,Citi,EQ-NY
T105680,2026-04-18,2026-04-28,BAC,BUY,1833,427.2,JP Morgan,EQ-NY
T105681,2026-04-23,2026-04-28,TSLA,SELL,3067,143.37,JP Morgan,EQ-LDN
T105682,2026-04-22,2026-04-26,HSBA.L,BUY,172,405.12,Morgan Stanley,EQ-HK
T105683,2026-04-20,2026-04-28,JPM,SELL,5093,432.39,JP Morgan,EQ-NY
T105684,2026-04-22,2026-04-28,AMZN,SELL,6217,136.93,Barclays,EQ-HK
T105685,2026-04-23,2026-04-27,BAC,BUY,7985,414.24,Morgan Stanley,EQ-HK
T105686,2026-04-25,2026-04-27,HSBA.L,SELL,5142,371.18,Morgan Stanley,EQ-NY
T105687,2026-04-25,2026-04-27,TSLA,SELL,8161,443.47,UBS,EQ-NY
T105688,2026-04-23,2026-04-26,MSFT,BUY,730,279.49,Citi,EQ-HK
T105689,2026-04-17,2026-04-26,GOOG,SELL,5703,155.24,JP Morgan,EQ-HK
T105690,2026-04-17,2026-04-26,TSLA,SELL,977,460.42,UBS,EQ-LDN
T105691,2026-04-18,2026-04-27,GOOG,BUY,9048,405.52,UBS,EQ-NY
T105692,2026-04-19,2026-04-28,BAC,BUY,4393,59.44,Citi,EQ-HK
T105693,2026-04-24,2026-04-27,AMZN,SELL,9742,472.74,Morgan Stanley,EQ-LDN
T105694,2026-04-18,2026-04-26,GOOG,BUY,2640,476.84,UBS,EQ-HK
T105695,2026-04-22,2026-04-27,JPM,BUY,181,209.89,UBS,EQ-NY
T105696,2026-04-24,2026-04-28,BAC,BUY,1431,54.51,Morgan Stanley,EQ-HK
T105697,2026-04-22,2026-04-26,AMZN,BUY,8055,298.64,Morgan Stanley,EQ-NY
T105698,2026-04-17,2026-04-28,BAC,BUY,456,461.15,Goldman Sachs,EQ-LDN
T105699,2026-04-23,2026-04-28,TSLA,BUY,9611,106.0,JP Morgan,EQ-HK
T105700,2026-04-19,2026-04-26,BAC,SELL,679,315.73,Goldman Sachs,EQ-NY
T105701,2026-04-22,2026-04-28,TSLA,SELL,745,379.3,Citi,EQ-LDN
T105702,2026-04-17,2026-04-27,JPM,BUY,6363,110.61,Morgan Stanley,EQ-LDN
T105703,2026-04-19,2026-04-28,GS,BUY,8599,280.97,Barclays,EQ-NY
T105704,2026-04-18,2026-04-28,JPM,BUY,333,89.96,UBS,EQ-HK
T105705,2026-04-23,2026-04-28,HSBA.L,SELL,1134,301.16,UBS,EQ-NY
T105706,2026-04-20,2026-04-27,TSLA,SELL,6117,248.95,Morgan Stanley,EQ-LDN
T105707,2026-04-25,2026-04-28,AMZN,SELL,5221,169.11,UBS,EQ-NY
T105708,2026-04-21,2026-04-28,VOD.L,SELL,1835,433.89,Goldman Sachs,EQ-LDN
T105709,2026-04-19,2026-04-27,GS,BUY,4377,221.81,UBS,EQ-LDN
T105710,2026-04-20,2026-04-26,JPM,BUY,1041,364.92,Barclays,EQ-LDN
T105711,2026-04-20,2026-04-26,VOD.L,BUY,449,405.81,JP Morgan,EQ-LDN
T105712,2026-04-19,2026-04-26,MSFT,BUY,1505,130.38,Citi,EQ-HK
T105713,2026-04-20,2026-04-28,VOD.L,BUY,7564,103.6,Citi,EQ-LDN
T105714,2026-04-22,2026-04-26,HSBA.L,SELL,1645,53.53,Citi,EQ-LDN
T105715,2026-04-20,2026-04-27,HSBA.L,BUY,4420,187.61,Goldman Sachs,EQ-LDN
T105716,2026-04-17,2026-04-28,JPM,SELL,1846,417.18,JP Morgan,EQ-NY
T105717,2026-04-24,2026-04-28,VOD.L,BUY,7996,397.74,JP Morgan,EQ-HK
T105718,2026-04-22,2026-04-28,GOOG,BUY,1454,442.31,Barclays,EQ-LDN
T105719,2026-04-20,2026-04-26,AMZN,SELL,7430,392.27,Citi,EQ-NY
T105720,2026-04-18,2026-04-26,MSFT,SELL,4388,60.8,Barclays,EQ-LDN
T105721,2026-04-25,2026-04-26,TSLA,BUY,9460,223.48,Barclays,EQ-HK
T105722,2026-04-23,2026-04-28,AAPL,SELL,4866,52.67,Barclays,EQ-HK
T105723,2026-04-20,2026-04-27,GOOG,SELL,6057,66.22,Citi,EQ-HK
T105724,2026-04-26,2026-04-28,MSFT,SELL,6935,265.35,Goldman Sachs,EQ-HK
T105725,2026-04-25,2026-04-27,MSFT,BUY,2685,212.0,Barclays,EQ-NY
T105726,2026-04-18,2026-04-28,AAPL,BUY,4807,301.34,Goldman Sachs,EQ-HK
T105727,2026-04-17,2026-04-27,HSBA.L,BUY,1000,79.77,UBS,EQ-NY
